ClassLoader.loadClass;Harness;java.lang.Class.forName0;;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipCoder$UTF8;jdk.nio.zipfs.ZipFileSystem.<init>;175;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipCoder;jdk.nio.zipfs.ZipFileSystem.<init>;175;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipConstants;jdk.nio.zipfs.ZipFileSystem.findEND;1276;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipDirectoryStream$1;jdk.nio.zipfs.ZipDirectoryStream.iterator;74;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipDirectoryStream;jdk.nio.zipfs.ZipPath.newDirectoryStream;755;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipFileAttributeView;jdk.nio.zipfs.ZipFileSystem.<init>;176;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipFileAttributes;java.lang.ClassLoader.defineClass2;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipFileStore;jdk.nio.zipfs.ZipFileSystemProvider.getZipFileSystem;125;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipFileSystem$1;jdk.nio.zipfs.ZipFileSystemProvider.getZipFileSystem;125;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipFileSystem$2;jdk.nio.zipfs.ZipFileSystemProvider.getZipFileSystem;125;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipFileSystem$DeflatingEntryOutputStream;jdk.nio.zipfs.ZipFileSystemProvider.getZipFileSystem;125;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipFileSystem$END;jdk.nio.zipfs.ZipFileSystem.findEND;1279;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipFileSystem$Entry;jdk.nio.zipfs.ZipFileSystemProvider.getZipFileSystem;125;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipFileSystem$EntryInputStream;jdk.nio.zipfs.ZipFileSystemProvider.getZipFileSystem;125;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipFileSystem$EntryOutputStream;jdk.nio.zipfs.ZipFileSystemProvider.getZipFileSystem;125;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipFileSystem$EntryOutputStreamCRC32;jdk.nio.zipfs.ZipFileSystemProvider.getZipFileSystem;125;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipFileSystem$EntryOutputStreamDef;jdk.nio.zipfs.ZipFileSystemProvider.getZipFileSystem;125;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipFileSystem$FileRolloverOutputStream;jdk.nio.zipfs.ZipFileSystemProvider.getZipFileSystem;125;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipFileSystem$IndexNode;jdk.nio.zipfs.ZipFileSystemProvider.getZipFileSystem;125;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipFileSystem$ParentLookup;jdk.nio.zipfs.ZipFileSystem.makeParentDirs;1325;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipFileSystem$PosixEntry;jdk.nio.zipfs.ZipFileSystemProvider.getZipFileSystem;125;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipFileSystem;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipPath;jdk.nio.zipfs.ZipFileSystem.<init>;176;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipPosixFileAttributeView;jdk.nio.zipfs.ZipFileSystem.<init>;176;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;jdk.nio.zipfs.ZipUtils;jdk.nio.zipfs.ZipFileSystem$Entry.readCEN;2798;jdk.internal.loader.ClassLoaders$PlatformClassLoader;jdk.internal.loader.ClassLoaders$PlatformClassLoader
ClassLoader.loadClass;org.HdrHistogram.AbstractHistogram;java.lang.ClassLoader.defineClass1;;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.HdrHistogram.AbstractHistogramBase;java.lang.ClassLoader.defineClass1;;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.HdrHistogram.EncodableHistogram;org.dacapo.harness.Benchmark.run;272;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.HdrHistogram.Histogram;org.dacapo.harness.Benchmark.run;272;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.HdrHistogram.ValueRecorder;java.lang.ClassLoader.defineClass1;;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.apache.commons.cli.AmbiguousOptionException;org.dacapo.harness.CommandLineArgs.<clinit>;144;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.apache.commons.cli.CommandLine;org.apache.commons.cli.Parser.parse;148;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.apache.commons.cli.CommandLineParser;org.dacapo.harness.TestHarness.main;101;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.apache.commons.cli.MissingArgumentException;org.dacapo.harness.CommandLineArgs.<clinit>;144;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.apache.commons.cli.MissingOptionException;org.dacapo.harness.CommandLineArgs.<clinit>;144;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.apache.commons.cli.Option;org.dacapo.harness.CommandLineArgs.<clinit>;110;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.apache.commons.cli.OptionValidator;org.apache.commons.cli.Option.<init>;387;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.apache.commons.cli.Options;org.dacapo.harness.CommandLineArgs.<clinit>;145;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.apache.commons.cli.ParseException;org.dacapo.harness.TestHarness.main;101;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.apache.commons.cli.Parser;java.lang.ClassLoader.defineClass1;;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.apache.commons.cli.PosixParser;org.dacapo.harness.CommandLineArgs.<clinit>;144;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.apache.commons.cli.UnrecognizedOptionException;org.dacapo.harness.CommandLineArgs.<clinit>;144;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.apache.commons.cli.Util;org.apache.commons.cli.PosixParser.flatten;179;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.harness.Avrora;java.lang.Class.forName0;;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.harness.Benchmark;org.dacapo.harness.TestHarness.main;108;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.harness.Callback$1;org.dacapo.harness.Callback.init;80;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.harness.Callback$Mode;org.dacapo.harness.Callback.init;83;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.harness.Callback;org.dacapo.harness.CommandLineArgs.defineCallback;460;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.harness.CommandLineArgs$Methodology;org.dacapo.harness.CommandLineArgs.getMethodology;311;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.harness.CommandLineArgs;org.dacapo.harness.TestHarness.main;101;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.TestHarness.main;108;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.harness.DacapoException;org.dacapo.harness.TestHarness.main;108;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.harness.Data;org.dacapo.harness.TestHarness.main;105;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.harness.Digest;org.dacapo.harness.FileDigest.getText;84;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.harness.FileDigest;org.dacapo.harness.Benchmark.validate;640;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.harness.LatencyReporter;org.dacapo.harness.Benchmark.run;272;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.harness.TeeOutputStream;org.dacapo.harness.Benchmark.initialize;316;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.harness.TeePrintStream;org.dacapo.harness.TestHarness.main;108;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.harness.TestHarness;Harness.main;35;java.net.FactoryURLClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.parser.Config$1;org.dacapo.parser.Config.getThreadCount;736;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.parser.Config$OutputFile;org.dacapo.parser.Config$Size.addOutputFile;133;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.parser.Config$Size;org.dacapo.parser.Config.addSize;327;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.parser.Config$ThreadModel;org.dacapo.parser.ConfigFile.threadModel;377;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.parser.Config;org.dacapo.harness.TestHarness.main;110;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.parser.ConfigFile;org.dacapo.parser.Config.parse;213;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.parser.ConfigFileConstants;java.lang.ClassLoader.defineClass1;;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.parser.ConfigFileTokenManager;org.dacapo.parser.ConfigFile.<init>;531;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.parser.ParseException;org.dacapo.harness.TestHarness.main;110;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.parser.SimpleCharStream;org.dacapo.parser.ConfigFile.<init>;530;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.parser.Token;org.dacapo.parser.ConfigFile.<init>;532;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.dacapo.parser.TokenMgrError;org.dacapo.parser.ConfigFile.<init>;531;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
